,SiteId,CompanyName,StreetNameAndNumber,PostalCode,Country,ID_Eurostat,Subsector_Name,Latitude,Longitude,NUTS1ID,NUTS3ID,H2-Potential in TWh,ProcessInfo,geometry
62,63,SGD Kipfenberg GmbH,Altmühlstraße 2 ,85110,DE,4,Non-metallic minerals,48.956135,11.398277,DE2,DE219,0.1005,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1005 </td>
 </table>
",POINT (11.398277 48.956135)
63,64,HEINZ-GLAS Group Holding,Glashüttenplatz 1-7 ,96355,DE,4,Non-metallic minerals,50.471435,11.282619,DE2,DE24A,0.0201,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0201 </td>
 </table>
",POINT (11.282619 50.471435)
64,65,Gerresheimer Lohr GmbH,Rodenbacher Straße 38 ,97816,DE,4,Non-metallic minerals,49.980056,9.583181,DE2,DE26A,0.113,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.113 </td>
 </table>
",POINT (9.583181 49.980056)
65,66,Verallia Saint Gobain Oberland AG,Ruhrstr.2 ,86633,DE,4,Non-metallic minerals,48.741115,11.236569,DE2,DE21I,0.1156,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1156 </td>
 </table>
",POINT (11.236569 48.741115)
66,67,Gerresheimer Tettau GmbH,Tettaugrundstr. 1-5 ,96355,DE,4,Non-metallic minerals,50.459333,11.26413,DE2,DE24A,0.1492,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0653 </td>
 <tr> <td nowrap>Container glass - All oxygen</td> <td>4.4</td> <td>0.0839 </td>
 </table>
",POINT (11.26413 50.459333)
67,68,Ardagh Glass GmbH,Spremberger Straße 62 ,3113,DE,4,Non-metallic minerals,51.649469,14.231009,DE4,DE40G,0.1156,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1156 </td>
 </table>
",POINT (14.231009 51.649469)
68,69,Thüringer Behälterglas GmbH Schleusingen,Suhler Str.60 ,98553,DE,4,Non-metallic minerals,50.509984,10.749162,DEG,DEG0E,0.0703,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0703 </td>
 </table>
",POINT (10.749162 50.509984)
69,70,Weck Glaswerk GmbH,Wehratalstraße 3,79664,DE,4,Non-metallic minerals,47.603845,7.915107,DE1,DE13A,0.0904,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0904 </td>
 </table>
",POINT (7.915107 47.603845)
70,71,Gerresheimer Wertheim GmbH,Dertinger Weg 1,97877,DE,4,Non-metallic minerals,49.7736,9.570095,DE1,DE11B,0.0301,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0301 </td>
 </table>
",POINT (9.570095 49.7736)
71,72,SAINT-GOBAIN GLASS Deutschland,Glasstr. 1 ,52134,DE,4,Non-metallic minerals,50.869333,6.092921,DEA,DEA2D,0.3985,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.3985 </td>
 </table>
",POINT (6.092921 50.869333)
72,73,Pilkington AG Werk Gladbeck,Hegestr. 360,45966,DE,4,Non-metallic minerals,51.56623302,6.933418968,DEA,DEA36,0.5977,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.5977 </td>
 </table>
",POINT (6.933418968 51.56623302)
73,74,Euroglas GmbH,Dammühlenweg 60,39340,DE,4,Non-metallic minerals,52.27442466,11.44018309,DEE,DEE07,0.8368,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.6376 </td>
 <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.1992 </td>
 </table>
",POINT (11.44018309 52.27442466)
74,75,Guardian Flachglas GmbH,Guardianstraße 1,6766,DE,4,Non-metallic minerals,51.65123268,12.24338759,DEE,DEE05,0.3985,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.3985 </td>
 </table>
",POINT (12.24338759 51.65123268)
75,76,Euroglas AG,Euroglasstr. 101,39171,DE,4,Non-metallic minerals,52.05757216,11.58077961,DEE,DEE07,0.4583,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.4583 </td>
 </table>
",POINT (11.58077961 52.05757216)
76,77,f | glass GmbH,Appendorfer Weg 5,39171,DE,4,Non-metallic minerals,52.062819,11.570379,DEE,DEE07,0.4782,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.4782 </td>
 </table>
",POINT (11.570379 52.062819)
77,78,Flachglas Torgau GmbH / Saint Gobain Sekurit,Solarstraße 1,4860,DE,4,Non-metallic minerals,51.57965077,13.00355028,DED,DED53,0.5579,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.5579 </td>
 </table>
",POINT (13.00355028 51.57965077)
78,79,Saint Gobain Glass Deutschland,Nikolausstraße 1,52222,DE,4,Non-metallic minerals,50.78483857,6.220041688,DEA,DEA2D,0.0002,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.0002 </td>
 </table>
",POINT (6.220041688 50.78483857)
79,80,Pilkington Deutschland AG,Flachglasstraße 3,92729,DE,4,Non-metallic minerals,49.62008699,12.07645089,DE2,DE237,0.6455,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.6455 </td>
 </table>
",POINT (12.07645089 49.62008699)
80,81,Saint Gobain Glass Deutschland,Spiegelstraße 1 ,68305,DE,4,Non-metallic minerals,49.52354,8.473091,DE1,DE126,0.1594,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - Recuperative</td> <td>9.2</td> <td>0.1594 </td>
 </table>
",POINT (8.473091 49.52354)
81,82,Glasfabrik LAMBERTS GmbH & Co KG,Egerstr. 197 ,95632,DE,4,Non-metallic minerals,50.049414,12.037088,DE2,DE24D,0.0764,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - All oxygen</td> <td>6.3</td> <td>0.0764 </td>
 </table>
",POINT (12.037088 50.049414)
82,83,GMB Glasmanufaktur Brandenburg GmbH,Spremberger Straße 4,3130,DE,4,Non-metallic minerals,51.574495,14.607143,DE4,DE40G,0.1501,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Flat glass - All oxygen</td> <td>6.3</td> <td>0.1501 </td>
 </table>
",POINT (14.607143 51.574495)
83,84,Dyckerhoff AG (Buzzi Unicem),Biebricher Str. 74,65203,DE,4,Mineral Processing,50.03190956,8.257001754,DE7,DE714,0.1593,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.1593 </td>
 </table>
",POINT (8.257001753999999 50.03190956)
84,85,Dyckerhoff AG (Buzzi Unicem),Lienener Str. 89,49525,DE,4,Mineral Processing,52.17498589,7.887827641,DEA,DEA37,1.4101,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>1.4101 </td>
 </table>
",POINT (7.887827641 52.17498589)
85,86,Cemex WestZement GmbH,Am Kollenbach 27,59269,DE,4,Mineral Processing,51.76517373,8.054028788,DEA,DEA38,0.6373,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.6373 </td>
 </table>
",POINT (8.054028788 51.76517373)
86,87,Phoenix Cement Works,Stromberger Str. 201,59269,DE,4,Mineral Processing,51.76024596,8.073171242,DEA,DEA38,0.3983,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.3983 </td>
 </table>
",POINT (8.073171242000001 51.76024596)
87,88,HeidelbergCement AG,Zur Anneliese 9,59320,DE,4,Mineral Processing,51.85826096,8.030571862,DEA,DEA38,0.7966,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.7966 </td>
 </table>
",POINT (8.030571862 51.85826096)
88,89,HeidelbergCement AG,Am Atlaswerk 16,33106,DE,4,Mineral Processing,51.69898847,8.747040907,DEA,DEA47,0.2948,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.2948 </td>
 </table>
",POINT (8.747040907000001 51.69898847)
89,90,Dyckerhoff AG (Buzzi Unicem),Schneidweg 28-30,59590,DE,4,Mineral Processing,51.62256052,8.504392881,DEA,DEA5B,0.3187,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.3187 </td>
 </table>
",POINT (8.504392880999999 51.62256052)
90,91,Portland Zementwerke Gebr. Seibel GmbH & Co KG,Bahnhofstraße 40,59597,DE,4,Mineral Processing,51.59721014,8.334681945,DEA,DEA5B,0.4382,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.4382 </td>
 </table>
",POINT (8.334681945 51.59721014)
91,92,Schwenk Zementwerk Bernburg GmbH,Altenburger Chaussee 3,6406,DE,4,Mineral Processing,51.81637521,11.7496466,DEE,DEE0C,0.6851,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.6851 </td>
 </table>
",POINT (11.7496466 51.81637521)
92,93,Lafarge Zement Karsdorf GmbH,Straße der Einheit 25,6638,DE,4,Mineral Processing,51.27111178,11.65470263,DEE,DEE08,1.5136,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>1.5136 </td>
 </table>
",POINT (11.65470263 51.27111178)
93,94,Schwenk Zementwerke KG,Fabrikstraße 62,89604,DE,4,Mineral Processing,48.33198628,9.730468748,DE1,DE145,0.7966,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.7966 </td>
 </table>
",POINT (9.730468748 48.33198628)
94,95,Dyckerhoff AG (Buzzi Unicem),Dyckerhoff Straße 1,67307,DE,4,Mineral Processing,49.60101885,8.041377942,DEB,DEB3D,0.6373,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.6373 </td>
 </table>
",POINT (8.041377942 49.60101885)
95,96,Holcim (Deutschland),Hannoversche Straße 28,31319,DE,4,Mineral Processing,52.3498313,9.885933871,DE9,DE929,0.7966,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.7966 </td>
 </table>
",POINT (9.885933871000001 52.3498313)
96,97,Spenner Zement GmbH & Co KG,Hüchtchenweg 1,59597,DE,4,Mineral Processing,51.60112073,8.33612643,DEA,DEA5B,0.7966,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.7966 </td>
 </table>
",POINT (8.33612643 51.60112073)
97,98,Portlandzementwerk Wittekind Hugo Miebach Söhne,Hüchtchenweg 1,59597,DE,4,Mineral Processing,51.59468474,8.33490652,DEA,DEA5B,0.7966,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.7966 </td>
 </table>
",POINT (8.334906520000001 51.59468474)
98,99,Cemex OstZement GmbH,Frankfurter Chaussee,15562,DE,4,Mineral Processing,52.48906926,13.83692917,DE4,DE409,1.9119,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>1.9119 </td>
 </table>
",POINT (13.83692917 52.48906926)
99,100,Deuna Zement GmbH (Dyckerhoff / Buzzi Unicem),Industriestr. 7,37355,DE,4,Mineral Processing,51.36275973,10.48356827,DEG,DEG06,1.0356,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>1.0356 </td>
 </table>
",POINT (10.48356827 51.36275973)
100,101,Portlandzementwerk Wotan H Schneider KG,Industriestraße,54579,DE,4,Mineral Processing,50.33399006,6.766828137,DEB,DEB24,0.1195,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.1195 </td>
 </table>
",POINT (6.766828137 50.33399006)
101,102,Zement und Kalkwerke Otterbein GmbH & Co KG,Georg-Otterbein-Straße 123,36137,DE,4,Mineral Processing,50.58452444,9.509518927,DE7,DE732,0.1593,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.1593 </td>
 </table>
",POINT (9.509518927 50.58452444)
102,103,Südbayerisches Portland-Zementwerk,Sinning 1,83101,DE,4,Mineral Processing,47.79081962,12.18159007,DE2,DE21K,0.717,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.717 </td>
 </table>
",POINT (12.18159007 47.79081962)
103,104,HeidelbergCement AG,Schmidmühlener Str. 30,93133,DE,4,Mineral Processing,49.21283244,12.02825695,DE2,DE239,0.8763,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.8763 </td>
 </table>
",POINT (12.02825695 49.21283244)
104,105,Solnhofer Portland Zementwerke GmbH,Frauenberger Weg 20,91807,DE,4,Mineral Processing,48.88491246,10.99769729,DE2,DE25C,0.3346,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.3346 </td>
 </table>
",POINT (10.99769729 48.88491246)
105,106,HeidelbergCement AG,Homburger Straße 41,97855,DE,4,Mineral Processing,49.808461,9.617891279,DE2,DE26A,0.7966,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.7966 </td>
 </table>
",POINT (9.617891279 49.808461)
106,107,Schwenk Zementwerke KG,Laudenbacher Weg 5,97753,DE,4,Mineral Processing,49.95500488,9.768510452,DE2,DE26A,0.956,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.956 </td>
 </table>
",POINT (9.768510451999999 49.95500488)
107,108,Märker Zementwerk GmbH,Oskar-Märker-Straße 24,86655,DE,4,Mineral Processing,48.77673247,10.70031679,DE2,DE27D,0.7966,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.7966 </td>
 </table>
",POINT (10.70031679 48.77673247)
108,109,Schwenk Zementwerke KG,Hainenbachstr. 30,89522,DE,4,Mineral Processing,48.65368683,10.16246767,DE1,DE11C,0.7966,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.7966 </td>
 </table>
",POINT (10.16246767 48.65368683)
109,110,HeidelbergCement AG,Rohrbacher Str. 95,69181,DE,4,Mineral Processing,49.35767939,8.685832398,DE1,DE128,0.6373,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.6373 </td>
 </table>
",POINT (8.685832398000001 49.35767939)
110,111,Lafarge Zement Wössingen GmbH,Bruchsaler Straße 56,75045,DE,4,Mineral Processing,49.01841298,8.612489731,DE1,DE123,0.5577,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.5577 </td>
 </table>
",POINT (8.612489731 49.01841298)
111,112,HeidelbergCement AG,Zementwerk 1  1,89601,DE,4,Mineral Processing,48.36860312,9.7346784,DE1,DE145,1.1153,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>1.1153 </td>
 </table>
",POINT (9.7346784 48.36860312)
112,113,Holcim Baden-Württemberg GmbH,Dormettinger Straße 25,72359,DE,4,Mineral Processing,48.22704121,8.779096108,DE1,DE143,0.6214,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.6214 </td>
 </table>
",POINT (8.779096107999999 48.22704121)
113,114,HeidelbergCement,Lohweg 34 ,30559,DE,4,Mineral Processing,52.376283,9.879815,DE9,DE929,0.717,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>3.5</td> <td>0.717 </td>
 </table>
",POINT (9.879815000000001 52.376283)
114,115,Holcim (Deutschland),Sandweg 10,25566,DE,4,Mineral Processing,53.87416492,9.583268596,DEF,DEF0E,1.3657,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Clinker</td> <td>4.0</td> <td>1.3657 </td>
 </table>
",POINT (9.583268596 53.87416492)
115,116,Zement- und Kalkwerke Otterbein GmbH & Co. KG,Anlage zum Herstellen von Kalk,GROSSENLÜDER,70520,,Mineral Processing,50.58432,9.509245,,,0.0495,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.0495 </td>
 </table>
",POINT (9.509245 50.58432)
116,117,Wünschendorfer Dolomitwerk GmbH,Schachtofenanlage Wünschendorf,WÜNSCHENDORF,112942,,Mineral Processing,50.808852,12.09295,,,0.0793,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.0793 </td>
 </table>
",POINT (12.09295 50.808852)
117,118,Fels-Werke GmbH,Fels KG NSO,KATLENBURG-LINDAU,52001,,Mineral Processing,51.647707,10.087452,,,0.0365,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.0365 </td>
 </table>
",POINT (10.087452 51.647707)
118,119,Fels-Werke GmbH,Fels KÜ GGR 5,RÜDERSDORF,199807,,Mineral Processing,52.490088,13.838051,,,0.1404,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.1404 </td>
 </table>
",POINT (13.838051 52.490088)
119,120,Fels-Werke GmbH   ,Fels KM NSO 1-4,SEESEN,324305,,Mineral Processing,51.844586,10.18979,,,0.2278,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.2278 </td>
 </table>
",POINT (10.18979 51.844586)
120,121,Fels-Werke GmbH,Fels KA NSO RSO,SAAL A.D. DONAU,296114,,Mineral Processing,48.89095,11.93212,,,0.208,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.208 </td>
 </table>
",POINT (11.93212 48.89095)
121,122,Kalkwerke  H. Oetelshofen GmbH & Co. KG,Kalkbrennofenanlage  bestehend aus RSÖ (Altanlage) und  GGR (Neuanlage) ,WUPPERTAL,243056,,Mineral Processing,51.247683,7.044583,,,0.1707,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.1707 </td>
 </table>
",POINT (7.044583 51.247683)
122,123,Fels-Werke GmbH,Fels KK GGR 6,RÜBELAND,820582,,Mineral Processing,51.755471,10.825817,,,0.5765,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.5765 </td>
 </table>
",POINT (10.825817 51.755471)
123,124,HeidelbergCement AG/ Lhoist?,HeidelbergCement AG  Kalkwerk Istein,EFRINGEN-KIRCHEN,179910,,Mineral Processing,47.658803,7.546019,,,0.1264,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.1264 </td>
 </table>
",POINT (7.546019 47.658803)
124,125,Kalkwerk Rygol GmbH & Co. KG,Erdgasbefeuerter Ringschachtofen (ID:RSO),PAINTEN B. KELHEIM,296114,,Mineral Processing,49.008715,11.824687,,,0.208,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.208 </td>
 </table>
",POINT (11.824687 49.008715)
125,126,Grevenbrücker Kalkwerk GmbH & Co. KG,Dolomitbrennanlage Grevenbrück,LENNESTADT,51979,,Mineral Processing,51.14033,8.025404,,,0.0365,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.0365 </td>
 </table>
",POINT (8.025404 51.14033)
126,127,Schaefer Kalk GmbH & Co. KG,Kalkbrennanlage Steeden,RUNKEL/LAHN,289205,,Mineral Processing,50.419099,8.1118,,,0.2032,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Lime burning</td> <td>3.7</td> <td>0.2032 </td>
 </table>
",POINT (8.111800000000001 50.419099)
