id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateOut,lat,lon,EIC,projectID
2879,Pforzheim,Hard Coal,,PP,Germany,27.6581087,,0,0,0,0,1990,,2022,48.897,8.7255,{nan},{'BEYONDCOAL': {'BEYOND-DE-188'}}
2883,Schweinfurt,Hard Coal,,PP,Germany,26.73617174,,0,0,0,0,1990,,,50.0301,10.2236,{nan},{'BEYONDCOAL': {'BEYOND-DE-207'}}
2886,Stuttgart Muenster,Hard Coal,,PP,Germany,88.50594783,,0,0,0,0,1982,,,48.8154,9.2197,{nan},{'BEYONDCOAL': {'BEYOND-DE-214'}}
2889,Ulm Magirusstrasse,Hard Coal,,PP,Germany,124.4614891,,0,0,0,0,1978,,,48.3967,9.9654,{nan},{'BEYONDCOAL': {'BEYOND-DE-216'}}
2892,Wilhelmshaven New,Hard Coal,,PP,Germany,732.9398805,,0,0,0,0,2015,,,53.5788,8.1327,{nan},{'BEYONDCOAL': {'BEYOND-DE-247'}}
2893,Wolfsburg North,Hard Coal,,PP,Germany,129.0711739,,0,0,0,0,2000,,2022,52.4317,10.787,{nan},{'BEYONDCOAL': {'BEYOND-DE-234'}}
2894,Wolfsburg West,Hard Coal,,PP,Germany,282.1127087,,0,0,0,0,1985,,2022,52.4295,10.7683,{nan},{'BEYONDCOAL': {'BEYOND-DE-236'}}
2898,Abfallentsorgungszentrum Asdonkshof,Waste,Steam Turbine,PP,Germany,16,0.33,0,0,0,0,1997,1997,,51.52242,6.57467,{nan},{'OPSD': {'BNA1167'}}
2899,Abfallentsorgungszentrum Asdonkshof,Oil,Steam Turbine,PP,Germany,4.8,0.3817,0,0,0,0,1997,1997,,51.52242,6.57467,{nan},{'OPSD': {'BNA1166'}}
2901,Ads Anlage,Natural Gas,Steam Turbine,PP,Germany,96.5,0.3982,0,0,0,0,2012,2012,,50.09178,8.53105,{nan},{'OPSD': {'BNA0497'}}
2902,Ahkw Neunkirchen,Waste,Steam Turbine,PP,Germany,11.6,0.33,0,0,0,0,1977,1977,,49.33857,7.17001,{nan},{'OPSD': {'BNA1448'}}
2903,Ahrensfelde,Natural Gas,Steam Turbine,PP,Germany,150,0.0885,0,0,0,0,1990,1990,,52.58950001,13.5586524,{nan},"{'OPSD': {'BNA0007', 'BNA0006', 'BNA0008', 'BNA0005'}}"
2905,Altbach Deizisau,Natural Gas,Steam Turbine,CHP,Germany,253,0.081617194,0,0,0,0,1971,1997,,48.717611,9.374917,{nan},"{'OPSD': {'BNA0017', 'BNA0018', 'BNA0015', 'BNA0016'}}"
2907,Amk Abfallentsorgungsgesellschaft Des Markischen Kreises Mbh,Waste,Steam Turbine,PP,Germany,12.61,0.33,0,0,0,0,1981,1981,,51.3971,7.69674,{nan},{'OPSD': {'BNA1289'}}
2911,Audorf,Oil,Steam Turbine,PP,Germany,87,0.3553,0,0,0,0,1973,1973,,54.290672,9.722775,{nan},{'OPSD': {'BNA0766'}}
2912,Ava Gmbh,Waste,Steam Turbine,PP,Germany,10,0.33,0,0,0,0,1994,1994,,48.40113,10.9356,{nan},{'OPSD': {'BNA1295'}}
2913,Ava Velsen,Waste,Steam Turbine,PP,Germany,16,0.33,0,0,0,0,1997,1997,,49.21387,6.83445,{nan},{'OPSD': {'BNA1244'}}
2914,Avg Koln,Waste,Steam Turbine,PP,Germany,18,0.33,0,0,0,0,2017,2017,,50.99962,6.940959,{nan},{'OPSD': {'BNA1867'}}
2915,Batteriespseicher Jordelund,Other,,Store,Germany,48,,0,0,0,0,2018,2018,,54.848958,9.196134,{nan},{'OPSD': {'BNA1942'}}
2916,Beg,Waste,Steam Turbine,PP,Germany,14,0.33,0,0,0,0,1977,1977,,53.54782,8.61792,{nan},{'OPSD': {'BNA1116'}}
2917,Bhkw,Natural Gas,Steam Turbine,CHP,Germany,72.04,0.196947335,0,0,0,0,2007,2013,,49.058717,8.294311,{nan},"{'OPSD': {'BNA1504', 'BNA1078'}}"
2918,Bhkw,Natural Gas,Steam Turbine,CHP,Germany,21.1,0.3982,0,0,0,0,2012,2012,,51.25454,6.78648,{nan},{'OPSD': {'BNA1503'}}
2919,Bhkw An Klinkerweg,Natural Gas,Steam Turbine,CHP,Germany,10.2,0.385,0,0,0,0,2000,2000,,51.21686,6.94733,{nan},{'OPSD': {'BNA1138'}}
2920,Bhkw Braunschweig,Natural Gas,Steam Turbine,CHP,Germany,10.4,0.4004,0,0,0,0,2014,2014,,52.295298,10.521672,{nan},{'OPSD': {'BNA1677'}}
2921,Bhkw Hauffstrasse,Natural Gas,Combustion Engine,CHP,Germany,9.84,0.4574,0,0,0,0,2011,2011,,48.49395,9.18563,{nan},{'OPSD': {'BNA0832'}}
2922,Bhkw Ludwigshafen,Natural Gas,Steam Turbine,CHP,Germany,12.5,0.3938,0,0,0,0,2008,2008,,49.45308,8.43364,{nan},{'OPSD': {'BNA1196a'}}
2923,Bhkw Obere Viehweide,Natural Gas,Steam Turbine,CHP,Germany,13.4,0.385,0,0,0,0,2000,2000,,48.510855,9.071463,{nan},{'OPSD': {'BNA0957'}}
2924,Bhw Beeskow,Bioenergy,Steam Turbine,PP,Germany,18.3,0.38,0,0,0,0,2001,2001,,52.18269,14.25841,{nan},{'OPSD': {'BNA0062'}}
2925,Bio Hkw Herbrechtingen,Bioenergy,Steam Turbine,CHP,Germany,14,0.38,0,0,0,0,2004,2004,,48.628498,10.200853,{nan},{'OPSD': {'BNA1501'}}
2926,Bioenergie Park Klarsee,Bioenergy,Steam Turbine,PP,Germany,17.8,0.38,0,0,0,0,2006,2006,,53.320352,14.271028,{nan},{'OPSD': {'BNA1522'}}
2927,Biohkw,Bioenergy,Steam Turbine,PP,Germany,13.2,0.19,0,0,0,0,2004,2012,,48.39704,9.96484,{nan},"{'OPSD': {'BNA1405c', 'BNA1405b'}}"
2928,Biomasse Hkw,Bioenergy,Steam Turbine,CHP,Germany,10.6,0.38,0,0,0,0,2013,2013,,52.619274,6.86931,{nan},{'OPSD': {'BNA0250a'}}
2929,Biomasse Hkw,Bioenergy,Steam Turbine,CHP,Germany,20,0.38,0,0,0,0,2003,2003,,53.09716,7.3954,{nan},{'OPSD': {'BNA0775'}}
2930,Biomasse Malchin,Bioenergy,Steam Turbine,CHP,Germany,9.8,0.38,0,0,0,0,2003,2003,,53.74186,12.78302,{nan},{'OPSD': {'BNA0628'}}
2931,Biomasse Verstromungs Anlage,Bioenergy,Steam Turbine,PP,Germany,20,0.38,0,0,0,0,2004,2004,,51.411114,7.491698,{nan},{'OPSD': {'BNA0388'}}
2932,Biomasseheizkraftwerk Piesteritz,Bioenergy,Steam Turbine,PP,Germany,18.1,0.38,0,0,0,0,2009,2009,,51.870883,12.569466,{nan},{'OPSD': {'BNA0621'}}
2933,Biomasseheizkraftwerk Wiesbaden,Waste,Steam Turbine,PP,Germany,10.5,0.33,0,0,0,0,2014,2014,,50.042129,8.261157,{nan},{'OPSD': {'BNA1520'}}
2934,Biomassekraftwerk Bischofferode,Bioenergy,Steam Turbine,PP,Germany,18.1,0.38,0,0,0,0,2005,2005,,51.48993,10.41307,{nan},{'OPSD': {'BNA0103'}}
2935,Bkf,Bioenergy,Steam Turbine,PP,Germany,12.4,0.38,0,0,0,0,2004,2004,,50.12943,8.76792,{nan},{'OPSD': {'BNA0283'}}
2936,Blockheizkraftwerk,Bioenergy,Steam Turbine,PP,Germany,1.9,0.19,0,0,0,0,2005,2010,,49.988218,9.155761,{nan},"{'OPSD': {'BNA1337c', 'BNA1337b'}}"
2937,Bmhkw Binderholz,Bioenergy,Steam Turbine,PP,Germany,15.13,0.38,0,0,0,0,2007,2007,,48.79123,11.50679,{nan},{'OPSD': {'BNA0553'}}
2938,Bmhkw Re Recklinghausen,Bioenergy,Steam Turbine,PP,Germany,15,0.38,0,0,0,0,2004,2004,,51.604008,7.250848,{nan},{'OPSD': {'BNA0826'}}
2939,Bmk Lunen,Bioenergy,Steam Turbine,PP,Germany,20,0.38,0,0,0,0,2006,2006,,51.61403992,7.481253974,{nan},{'OPSD': {'BNA0617'}}
2940,Bmkw Bergkamen,Bioenergy,Steam Turbine,PP,Germany,17.7,0.38,0,0,0,0,2005,2005,,51.63701,7.61876,{nan},{'OPSD': {'BNA0066'}}
2941,Bmkw Florsheim Wicker,Bioenergy,Steam Turbine,PP,Germany,12.6,0.38,0,0,0,0,2003,2003,,50.022602,8.377209,{nan},{'OPSD': {'BNA0277'}}
2942,Bmkw Konigs Wusterhausen,Bioenergy,Steam Turbine,PP,Germany,17.1,0.38,0,0,0,0,2003,2003,,52.30479,13.63603,{nan},{'OPSD': {'BNA0549'}}
2943,Bmkw Mannheim,Bioenergy,Steam Turbine,PP,Germany,17.9,0.38,0,0,0,0,2003,2003,,49.51644467,8.460246482,{nan},{'OPSD': {'BNA0636'}}
2955,Boa,Lignite,Steam Turbine,PP,Germany,2120,0.2144,0,0,0,0,2012,2012,,51.0365,6.61332,{'11WD7NEUR-B-KW-B'},"{'OPSD': {'BNA1401b', 'BNA1401a'}}"
2956,Bomlitz,Natural Gas,Steam Turbine,CHP,Germany,12.75,0.3509,0,0,0,0,1969,1969,,52.904778,9.658513,{nan},{'OPSD': {'BNA1524'}}
2958,Bp Werk Lingen,Natural Gas,Steam Turbine,PP,Germany,66,0.3806,0,0,0,0,1996,1996,,52.560606,7.295164,{nan},{'OPSD': {'BNA1509'}}
2959,Bskw Sn,Other,,Store,Germany,12.5,,0,0,0,0,2014,2014,,53.637691,11.403466,{nan},{'OPSD': {'BNA1827'}}
2960,Burghausen Dt,Natural Gas,Steam Turbine,PP,Germany,50,0.3619,0,0,0,0,1979,1979,,48.186212,12.845768,{nan},{'OPSD': {'BNA0172b'}}
2962,Co Generation,Natural Gas,Steam Turbine,PP,Germany,11.5,0.3751,0,0,0,0,1991,1991,,49.66328,8.35894,{nan},{'OPSD': {'BNA1284'}}
2963,Cogeneration,Natural Gas,Steam Turbine,CHP,Germany,25.4,0.3806,0,0,0,0,1996,1996,,48.78789,11.75617,{nan},{'OPSD': {'BNA0702'}}
2965,Dampfkraftwerk Marbach Am Neckar,Oil,,PP,Germany,425.9,0.122099116,0,0,0,0,1971,1975,,48.927497,9.230005,{nan},"{'OPSD': {'BNA0648', 'BNA0649', 'BNA0647'}}"
2966,Dampfturbine,Natural Gas,Steam Turbine,PP,Germany,38.7,0.4048,0,0,0,0,2018,2018,,50.0990671,8.653584479,{nan},{'OPSD': {'BNA1937'}}
2967,Dampfturbinenanlage Der Ebs Kessel,Waste,,PP,Germany,35,0.33,0,0,0,0,2009,2020,,51.801239,11.75441,{nan},{'OPSD': {'BNA0088b'}}
2968,Der Sappi Stockstadt Gmbh,Bioenergy,Steam Turbine,CHP,Germany,13.9934,0.38,0,0,0,0,2003,2003,,49.97745,9.06872,{nan},{'OPSD': {'BNA0926a'}}
2969,Dessau,Natural Gas,Steam Turbine,PP,Germany,39,0.3806,0,0,0,0,1996,1996,,51.82685,12.23003,{nan},{'OPSD': {'BNA0194'}}
2970,Dingolfing Ba,Natural Gas,Steam Turbine,CHP,Germany,29.5,0.20235339,0,0,0,0,2017,2019,,48.6445613,12.482933,{nan},"{'OPSD': {'BNA1873', 'BNA1944'}}"
2971,Dk,Other,Steam Turbine,PP,Germany,21,,0,0,0,0,2010,2010,,51.41906,6.7385,{nan},{'OPSD': {'BNA1409'}}
2972,Dkw Leinau,Oil,Steam Turbine,PP,Germany,11.4,0.3608,0,0,0,0,1978,1978,,47.912537,10.61174,{nan},{'OPSD': {'BNA1227'}}
2973,Dkw Nord,Oil,Steam Turbine,PP,Germany,11.4,0.3718,0,0,0,0,1988,1988,,48.062671,10.486643,{nan},{'OPSD': {'BNA1212'}}
2975,Dortmund,Natural Gas,Steam Turbine,PP,Germany,26,0.3894,0,0,0,0,2004,2004,,51.51973,7.47697,{nan},{'OPSD': {'BNA0202'}}
2976,Dow Stade,Natural Gas,CCGT,PP,Germany,157,0.6075,0,0,0,0,2015,2015,,53.6519197,9.5078665,{nan},{'OPSD': {'BNA0918b'}}
2977,Dt,Waste,Steam Turbine,PP,Germany,102.6,0.165,0,0,0,0,1955,2000,,51.223672,6.814563,{nan},"{'OPSD': {'BNA0223b', 'BNA0223a'}}"
2978,Ebs,Other,Steam Turbine,CHP,Germany,23.5,,0,0,0,0,2011,2011,,52.16883,14.64079,{nan},{'OPSD': {'BNA0237'}}
2979,Ebs Hkw Rostock,Waste,Steam Turbine,CHP,Germany,17,0.33,0,0,0,0,2009,2009,,54.14465,12.14123,{nan},{'OPSD': {'BNA1243'}}
2980,Ebs Witzenhausen,Other,Steam Turbine,PP,Germany,28,,0,0,0,0,2009,2009,,51.318082,9.849008,{nan},{'OPSD': {'BNA1465a'}}
2981,Eew Energy From Waste Hannover Gmbh,Waste,Steam Turbine,PP,Germany,22.5,0.33,0,0,0,0,2005,2005,,52.41178,9.85297,{nan},{'OPSD': {'BNA0417'}}
2982,Eew Goppingen,Waste,Steam Turbine,PP,Germany,11,0.33,0,0,0,0,1975,1975,,48.68232,9.67126,{nan},{'OPSD': {'BNA1144'}}
2983,Eew Grossraschen,Waste,Steam Turbine,PP,Germany,23.3,0.33,0,0,0,0,2007,2007,,51.5929,14.0241,{nan},{'OPSD': {'BNA0380'}}
2984,Egger Brilon,Natural Gas,Steam Turbine,PP,Germany,13.5,0.3696,0,0,0,0,1996,1996,,51.40845951,8.599935409,{nan},{'OPSD': {'BNA0156b'}}
2985,Egger Brilon,Bioenergy,Steam Turbine,PP,Germany,18,0.38,0,0,0,0,1991,1991,,51.40667,8.60115,{nan},{'OPSD': {'BNA0156a'}}
2986,Emden Biomasse,Bioenergy,Steam Turbine,PP,Germany,22,0.38,0,0,0,0,2005,2005,,53.34217,7.20624,{nan},{'OPSD': {'BNA0244'}}
2987,Emden Gas,Natural Gas,Steam Turbine,PP,Germany,485,0.317205979,0,0,0,0,1973,1973,,53.34217,7.20624,{nan},"{'OPSD': {'BNA0245b', 'BNA0245a'}}"
2988,Energieanlage,Bioenergy,Steam Turbine,PP,Germany,18.6,0.38,0,0,0,0,2002,2002,,53.148966,12.379742,{nan},{'OPSD': {'BNA1398'}}
2989,Energieversogung Wedding,Natural Gas,Steam Turbine,PP,Germany,15,0.3542,0,0,0,0,1972,1972,,52.53931,13.363904,{nan},{'OPSD': {'BNA1821'}}
2990,Energiezentrale,Natural Gas,Steam Turbine,PP,Germany,11.1,0.179674324,0,0,0,0,1991,2005,,51.57442,7.29794,{nan},"{'OPSD': {'BNA1121', 'BNA1120'}}"
2991,Energiezentrale,Natural Gas,Steam Turbine,PP,Germany,33.74,0.130305987,0,0,0,0,1992,2014,,48.357442,11.78504,{nan},"{'OPSD': {'BNA1327a', 'BNA1327b', 'BNA1678'}}"
2992,Energiezentrum Mohn Media,Natural Gas,Steam Turbine,PP,Germany,25,0.3784,0,0,0,0,1994,1994,,51.907326,8.408835,{nan},{'OPSD': {'BNA0386'}}
2993,Enertec Hameln,Bioenergy,Steam Turbine,PP,Germany,14.5,0.38,0,0,0,0,2002,2002,,52.09875,9.38821,{nan},{'OPSD': {'BNA0408'}}
2994,Enertec Hameln,Waste,Steam Turbine,PP,Germany,13.2,0.33,0,0,0,0,1913,1913,,52.09875,9.38821,{nan},{'OPSD': {'BNA0407'}}
2995,Enertrag Netz Gmbh Uw Bertikow,Bioenergy,Steam Turbine,PP,Germany,20,0.38,0,0,0,0,2006,2006,,53.252132,13.957019,{nan},{'OPSD': {'BNA0090'}}
2997,Ering,Hydro,Run-Of-River,PP,Germany,72.5,0.8,0,0,0,0,1942,1942,,48.2935129,13.1585196,{nan},{'OPSD': {'BNA0259'}}
2998,Evc Globalfoundries,Natural Gas,Steam Turbine,PP,Germany,34.3,0.3828,0,0,0,0,1998,1998,,51.12697,13.715,{nan},{'OPSD': {'BNA1396'}}
2999,Eve,Waste,Steam Turbine,PP,Germany,14.5,0.33,0,0,0,0,2009,2009,,52.53505,12.36259,{nan},{'OPSD': {'BNA1233'}}
3000,Evonik Rheinfelden,Natural Gas,Steam Turbine,CHP,Germany,15.68,0.3619,0,0,0,0,1979,1979,,47.570794,7.807192,{nan},{'OPSD': {'BNA1408'}}
3001,Ez,Lignite,Steam Turbine,PP,Germany,23.3,0.3832,0,0,0,0,1993,1993,,51.04885,12.11038,{nan},{'OPSD': {'BNA1400a'}}
3002,Ez,Natural Gas,Steam Turbine,PP,Germany,23.3,0.3773,0,0,0,0,1993,1993,,51.04885,12.11038,{nan},{'OPSD': {'BNA1400b'}}
3003,Ffo,Natural Gas,CCGT,CHP,Germany,48,0.5265,0,0,0,0,1997,1997,,52.346,14.546,{nan},{'OPSD': {'BNA0284'}}
3004,Fhkw Ludwigshafen,Waste,Steam Turbine,CHP,Germany,28,0.33,0,0,0,0,1967,1967,,49.48505,8.42622,{nan},{'OPSD': {'BNA1197'}}
3005,Fl,Natural Gas,CCGT,CHP,Germany,78,0.612,0,0,0,0,2016,2016,,54.804777,9.433357,{nan},{'OPSD': {'BNA1819'}}
3006,Ford Saarlouis,Natural Gas,Steam Turbine,PP,Germany,22,0.4026,0,0,0,0,2016,2016,,49.346652,6.765101,{nan},{'OPSD': {'BNA1859'}}
3007,Fs Karton,Natural Gas,Steam Turbine,PP,Germany,18.879,0.3762,0,0,0,0,1992,1992,,51.2171,6.69654,{nan},{'OPSD': {'BNA1406'}}
3008,Fulda,Oil,Steam Turbine,PP,Germany,24.8,0.3971,0,0,0,0,2011,2011,,50.56636,9.68614,{nan},{'OPSD': {'BNA0318'}}
3010,Gas Dampfturbinenanlage Sudraum,Natural Gas,Steam Turbine,PP,Germany,38.61,0.3982,0,0,0,0,2012,2012,,49.213706,6.97813,{nan},{'OPSD': {'BNA1464'}}
3011,Gaskraftwerk,Natural Gas,Steam Turbine,PP,Germany,13.2,0.374,0,0,0,0,1990,1990,,51.31981075,9.848941452,{nan},{'OPSD': {'BNA1465d'}}
3012,Gaskraftwerk,Natural Gas,Steam Turbine,PP,Germany,15.1,0.3806,0,0,0,0,1996,1996,,50.7055,6.65362,{nan},{'OPSD': {'BNA1094'}}
3013,Gasmotor,Natural Gas,Combustion Engine,PP,Germany,23.31,0.152921121,0,0,0,0,2011,2013,,47.856066,12.13409,{nan},"{'OPSD': {'BNA0843', 'BNA0842b', 'BNA0842a'}}"
3014,Gasturbine,Natural Gas,Steam Turbine,PP,Germany,30.7,0.3904,0,0,0,0,2004,2004,,48.40099,10.93576,{nan},{'OPSD': {'BNA0033'}}
3015,Gasturbine,Natural Gas,Steam Turbine,PP,Germany,51.9,0.3696,0,0,0,0,1996,1996,,50.83051,6.95936,{nan},{'OPSD': {'BNA1279'}}
3016,Gasturbinen Hkw St Wendel,Natural Gas,Steam Turbine,CHP,Germany,19.5,0.4164,0,0,0,0,2014,2014,,49.464184,7.148897,{nan},{'OPSD': {'BNA1863'}}
3017,Gemeinschaftskraftwerk Weig,Other,Steam Turbine,PP,Germany,10.3,,0,0,0,0,1992,1992,,50.321134,7.233907,{nan},{'OPSD': {'BNA1523c'}}
3018,Gemeinschaftskraftwerk Weig,Natural Gas,CCGT,PP,Germany,47.2,0.177334322,0,0,0,0,1971,2013,,50.321134,7.233907,{nan},"{'OPSD': {'BNA1523a', 'BNA1523b', 'BNA1523d'}}"
3019,Gichtgaskraftwerk Dillingen,Other,Steam Turbine,PP,Germany,85,,0,0,0,0,2010,2010,,49.35485,6.73149,{nan},{'OPSD': {'BNA1115'}}
3020,Gks,Waste,Steam Turbine,PP,Germany,24.4,0.33,0,0,0,0,1990,1990,,50.02969,10.224,{nan},{'OPSD': {'BNA0895'}}
3021,Gm,Natural Gas,Steam Turbine,PP,Germany,10,0.4048,0,0,0,0,2018,2018,,50.812318,10.2320784,{nan},{'OPSD': {'BNA1927'}}
3022,Gmva Niederrhein,Waste,Steam Turbine,PP,Germany,61.5,0.165,0,0,0,0,1991,2006,,51.48548,6.8344,{nan},"{'OPSD': {'BNA0751', 'BNA0750'}}"
3023,Grenzach Wyhlen,Natural Gas,Steam Turbine,PP,Germany,30,0.4037,0,0,0,0,2017,2017,,47.53971,7.706923,{nan},{'OPSD': {'BNA0361'}}
3024,Grossbatteriesystem Gbs Bexbach,Other,,Store,Germany,15,,0,0,0,0,2016,2016,,49.363481,7.237136,{nan},{'OPSD': {'BNA1816'}}
3025,Grossbatteriesystem Gbs Fenne,Other,,Store,Germany,15,,0,0,0,0,2016,2016,,49.249018,6.879244,{nan},{'OPSD': {'BNA1814'}}
3026,Grossbatteriesystem Gbs Herne,Other,,Store,Germany,15,,0,0,0,0,2016,2016,,51.550753,7.187481,{nan},{'OPSD': {'BNA1813'}}
3027,Grossbatteriesystem Gbs Lunen,Other,,Store,Germany,15,,0,0,0,0,2016,2016,,51.613159,7.50983,{nan},{'OPSD': {'BNA1811'}}
3028,Grossbatteriesystem Gbs Walsum,Other,,Store,Germany,15,,0,0,0,0,2016,2016,,51.52672,6.71868,{nan},{'OPSD': {'BNA1815'}}
3029,Grossbatteriesystem Gbs Weiher,Other,,Store,Germany,15,,0,0,0,0,2016,2016,,49.33413028,7.031355928,{nan},{'OPSD': {'BNA1812'}}
3030,Grubenheizkraftwerk,Lignite,Steam Turbine,PP,Germany,45,0.3496,0,0,0,0,1979,1979,,51.462749,11.714028,{nan},{'OPSD': {'BNA1486'}}
3031,Gt,Natural Gas,Steam Turbine,PP,Germany,18.6,0.090984677,0,0,0,0,1993,1995,,49.40593,11.13286,{nan},"{'OPSD': {'BNA1444a', 'BNA1444d', 'BNA1444c', 'BNA1444b'}}"
3032,Gt,Natural Gas,Steam Turbine,PP,Germany,131.4,0.156840107,0,0,0,0,1974,1975,,51.22116,6.73193,{'11WD7NORF5G--KWG'},"{'OPSD': {'BNA0221a', 'BNA0221b'}}"
3033,Gt,Oil,Steam Turbine,PP,Germany,86.2,0.3072,0,0,0,0,1972,1972,,51.222794,6.813696,{nan},{'OPSD': {'BNA0222'}}
3034,Gtkw Darmstadt,Natural Gas,Steam Turbine,PP,Germany,94.6,0.4138,0,0,0,0,2013,2013,,49.884879,8.650067,{nan},{'OPSD': {'BNA1487'}}
3035,Gud Anlage,Natural Gas,CCGT,CHP,Germany,47,0.5985,0,0,0,0,2013,2013,,49.988218,9.155761,{nan},{'OPSD': {'BNA1337e'}}
3036,Gud Anlage Drewsen,Natural Gas,CCGT,CHP,Germany,13,0.54,0,0,0,0,2000,2000,,52.623451,10.245655,{nan},{'OPSD': {'BNA1450'}}
3037,Gud Anlage Russelsheim,Natural Gas,CCGT,CHP,Germany,112.1,0.5355,0,0,0,0,1999,1999,,49.99204,8.41411,{nan},{'OPSD': {'BNA0857'}}
3038,Gud Anlage Wvk,Natural Gas,CCGT,CHP,Germany,38.6,0.531,0,0,0,0,1998,1998,,48.020738,7.84588,{nan},{'OPSD': {'BNA0293'}}
3039,Gud Baunatal Vw Werksgelande,Natural Gas,CCGT,CHP,Germany,78,0.5895,0,0,0,0,2011,2011,,51.25308,9.4379,{nan},{'OPSD': {'BNA0059b'}}
3040,Gud Bitterfeld,Natural Gas,CCGT,CHP,Germany,106,0.54,0,0,0,0,2000,2000,,51.633861,12.299357,{nan},{'OPSD': {'BNA0105'}}
3041,Gud Hillegossen,Natural Gas,CCGT,CHP,Germany,37.5,0.5625,0,0,0,0,2005,2005,,52.033503,8.539061,{nan},{'OPSD': {'BNA0100'}}
3042,Gud Hkw Neubrandenburg,Natural Gas,CCGT,CHP,Germany,75,0.5265,0,0,0,0,1997,1997,,53.5745,13.295142,{nan},{'OPSD': {'BNA0688'}}
3043,Gud Ikw Stassfurt,Natural Gas,CCGT,CHP,Germany,100,0.6075,0,0,0,0,2015,2015,,51.865527,11.573813,{nan},{'OPSD': {'BNA0922'}}
3044,Gud Leuna,Natural Gas,CCGT,CHP,Germany,39,0.531,0,0,0,0,1998,1998,,51.29976,12.0193,{nan},{'OPSD': {'BNA0592'}}
3045,Gud Marienehe,Natural Gas,CCGT,CHP,Germany,108,0.522,0,0,0,0,1996,1996,,54.125454,12.081897,{nan},{'OPSD': {'BNA0848'}}
3046,Gud Schwarzheide,Natural Gas,CCGT,CHP,Germany,122,0.513,0,0,0,0,1994,1994,,51.47617,13.8891,{nan},{'OPSD': {'BNA0893'}}
3047,Gud Tiefstack,Natural Gas,CCGT,CHP,Germany,127,0.5805,0,0,0,0,2009,2009,,53.52672755,10.06583691,{nan},{'OPSD': {'BNA0400'}}
3048,Hafen,Waste,Steam Turbine,PP,Germany,33,0.33,0,0,0,0,2009,2009,,53.12482,8.72887,{nan},{'OPSD': {'BNA0139'}}
3049,Hafen,Natural Gas,CCGT,CHP,Germany,104.14,0.5625,0,0,0,0,2005,2005,,51.950086,7.641276,{nan},{'OPSD': {'BNA0685'}}
3050,Hagen Kabel,Natural Gas,Steam Turbine,CHP,Germany,230,0.363,0,0,0,0,1980,1980,,51.41103,7.49171,{'11WD7GARE5XHAKW5'},{'OPSD': {'BNA0389'}}
3051,Hamburger Rieger,Waste,Steam Turbine,PP,Germany,18.7,0.33,0,0,0,0,2013,2013,,51.520132,14.337383,{nan},{'OPSD': {'BNA1510'}}
3053,Hattorf,Natural Gas,Steam Turbine,PP,Germany,52,0.3993,0,0,0,0,2013,2013,,50.8379786,9.9987787,{nan},{'OPSD': {'BNA0804'}}
3054,Hausham,Oil,Steam Turbine,PP,Germany,93.6,0.0833,0,0,0,0,1982,1982,,47.752396,11.839802,{nan},"{'OPSD': {'BNA0427', 'BNA0430', 'BNA0428', 'BNA0429'}}"
3055,Hbb,Natural Gas,Steam Turbine,PP,Germany,24,0.3861,0,0,0,0,2001,2001,,47.79598,12.11927,{nan},{'OPSD': {'BNA1328'}}
3056,Heizkraftwerke An Der Friedensbrucke,Natural Gas,Steam Turbine,PP,Germany,122,0.096193852,0,0,0,0,1971,2009,,49.800041,9.923136,{nan},"{'OPSD': {'BNA1086', 'BNA1085', 'BNA1088', 'BNA1087'}}"
3057,Hhkw Berlin Neukolln,Bioenergy,Steam Turbine,PP,Germany,16.5,0.38,0,0,0,0,2004,2004,,52.42529,13.517308,{nan},{'OPSD': {'BNA0068'}}
3058,Hkw,Natural Gas,Steam Turbine,CHP,Germany,36,0.3817,0,0,0,0,1997,1997,,51.512175,13.97109,{nan},{'OPSD': {'BNA0129'}}
3059,Hkw,Natural Gas,Steam Turbine,CHP,Germany,27,0.3861,0,0,0,0,2001,2001,,48.00557217,7.842279817,{nan},{'OPSD': {'BNA1315'}}
3060,Hkw,Natural Gas,Steam Turbine,CHP,Germany,23.1,0.3531,0,0,0,0,1971,1971,,51.470671,6.861598,{nan},{'OPSD': {'BNA0752'}}
3061,Hkw Altenstadt,Bioenergy,Steam Turbine,CHP,Germany,9.8,0.38,0,0,0,0,1999,1999,,47.79714,10.85874,{nan},{'OPSD': {'BNA0021'}}
3062,Hkw Bad Salzungen,Natural Gas,Steam Turbine,CHP,Germany,9.7,0.3784,0,0,0,0,1994,1994,,50.800266,10.220563,{nan},{'OPSD': {'BNA1105'}}
3063,Hkw Barmen,Natural Gas,CCGT,CHP,Germany,88.019,0.5625,0,0,0,0,2005,2005,,51.268889,7.200278,{nan},{'OPSD': {'BNA1082'}}
3064,Hkw Bohrhugel,Natural Gas,Steam Turbine,CHP,Germany,13.5,0.3795,0,0,0,0,1995,1995,,50.6315,10.69866,{nan},{'OPSD': {'BNA1264'}}
3065,Hkw Chemnitz Nord,Natural Gas,Steam Turbine,CHP,Germany,57.2,0.3696,0,0,0,0,1986,1986,,50.856981,12.923096,{nan},{'OPSD': {'BNA0178'}}
